channel_id,video_id,title,published_at,duration,view_count,like_count,comment_count
UCKsehTG1cZIeb80J4AyiJ6Q,S6c9cBqDoVQ,"청주방문 백브리핑, 조국혁신당 지역균형발전",2024-03-25T11:35:07Z,0h 2m 33s,49521,4019,328
UCKsehTG1cZIeb80J4AyiJ6Q,eT-DfMinFc4,조국혁신당이 9번인 이유? 청주시민이 답하다!,2024-03-25T11:10:43Z,0h 2m 17s,24092,2786,262
UCKsehTG1cZIeb80J4AyiJ6Q,yg10-O1dP5g,[가빠조] 윤석열 정권 좌파·우파도 아닌 대파 때문에 망할 것,2024-03-24T14:15:23Z,0h 10m 8s,9414,1237,139
UCKsehTG1cZIeb80J4AyiJ6Q,vMUTceCGJZc,[가빠조] 전문가 정당 조국혁신당이 극단? '비밀번호 27자리' 한동훈이 더 극단,2024-03-24T08:15:15Z,0h 6m 44s,6069,1083,80
UCKsehTG1cZIeb80J4AyiJ6Q,10Io21JXwkg,[LIVE]조국 대표 청주 방문,2024-03-24T08:15:01Z,1h 2m 50s,14255,1948,162
UCKsehTG1cZIeb80J4AyiJ6Q,Ksj4g8BZhdo,"[가빠조] 무능, 무도, 무책임, 무자비의 윤석열정권",2024-03-24T06:34:07Z,0h 11m 27s,2015,506,39
UCKsehTG1cZIeb80J4AyiJ6Q,CL9wMUBqRq8,"김건희의 애완견, 김혜경 여사 앞에선 맹견 #검찰",2024-03-24T05:33:18Z,0h 0m 59s,14570,2175,98
UCKsehTG1cZIeb80J4AyiJ6Q,Zw2u3DZ_KmQ,무자비한 윤석열정권을 심판합시다! #조국혁신당 #3년은너무길다 #검찰독재조기종식 #조국,2024-03-24T05:31:51Z,0h 0m 59s,2879,1019,21
UCKsehTG1cZIeb80J4AyiJ6Q,otOc4QkmZDs,"무책임한 윤석열정권, 우리가 끝장냅시다! #조국혁신당 #3년은너무길다 #검찰독재조기종식 #조국",2024-03-24T05:31:09Z,0h 1m 0s,7242,1305,33
UCKsehTG1cZIeb80J4AyiJ6Q,xqBEtf6wwPY,"무능한 윤석열정권, 3년은 너무 길다! #3년은너무길다 #조국혁신당  #조국 #검찰독재조기종식",2024-03-24T05:30:15Z,0h 0m 58s,5625,1145,28
UCKsehTG1cZIeb80J4AyiJ6Q,sc9OMv8mNrY,"무도한 윤석열정권, 용납할 수 없습니다!",2024-03-24T05:29:33Z,0h 0m 58s,4096,975,20
UCKsehTG1cZIeb80J4AyiJ6Q,sQFwGEMM9e8,[LIVE]조국혁신당 상임 및 공동선거대책위원장 선임 발표,2024-03-24T01:54:16Z,0h 17m 50s,3448,765,62
UCKsehTG1cZIeb80J4AyiJ6Q,z54asEmcq3w,[LIVE]조국 대표 4.3평화공원 위령탑 참배,2024-03-23T14:16:28Z,1h 19m 32s,3013,593,40
